id_seller,username,nama_toko,level_toko,premium_toko,id_produk,nama_produk,kategori,kondisi,rating,jumlah_rating,stok,jumlah_interest,jumlah_sold,jumlah_view,harga,harga_asli,diskon,deskripsi
379098398,whitestonelapak,White Stone,Juragan,platinum,2kvnsxd,Celana Jeans Pria Jumbo Big Size Besar Skinny Slim Fit Pensil Celana Panjang Cowok Denim Original Premium Casual,Celana Panjang,Baru,5,6,100,9,8,0,189000,189000,0,"JEANS SLIM<br><br/><br><br/>MATERIAL : FULL PRE-WASHED DENIM STRECH (SOFT) = BAHAN NGARET DAN LEMBUT <br><br/><br><br/>JAHITAN : RANTAI DAN OVERDEK<br><br/>SLETING : YKK<br><br/><br><br/>WARNA TIDAK LUNTUR<br><br/><br><br/>SIZE : (Panjang &amp; LingkarPinggang)<br><br/>XXL= 35-36 (P 105cm LP 92cm)<br><br/>XXXL= 37-38 (P 105cm LP 96cm)<br><br/>XXXXL = 39- 40 (P 107cm LP 98cm)<br><br/>XXXXXL = 41-42 (P 107cm LP 100cm)<br><br/><br><br/>BERAT : 630 - 680 gram<br><br/><br><br/>Kami menyediakan produk dengan kualitas terbaik, bahan terbaik, serta jahitan yang terbaik,<br><br/>Karna bagi kami kepuasan pelanggan menjadi tujuan utama bagi kami<br><br/><br><br/>FREE GELANG 1PCS DAN AKSESORIS UNTUK TIAP PRODUK (TIDAK BISA REQUEST WARNA, BENTUK DLL)"
379098398,whitestonelapak,White Stone,Juragan,platinum,2kua13o,Celana Jeans Pria Super Jumbo Big Size Besar Slim Fit Pensil Skinny Celana Panjang Premium Distro Original,Celana Panjang,Baru,4.9,12,100,25,15,0,199000,199000,0,"JEANS SLIM<br><br/><br><br/>MATERIAL : FULL PRE-WASHED DENIM STRECH (SOFT) = BAHAN NGARET DAN LEMBUT <br><br/><br><br/>JAHITAN : RANTAI DAN OVERDEK<br><br/>SLETING : YKK<br><br/><br><br/>WARNA TIDAK LUNTUR<br><br/><br><br/>SIZE : (Panjang &amp; LingkarPinggang)<br><br/><br><br/>XXL= 35-36 (P 105cm LP 92cm)<br><br/>XXXL= 37-38 (P 105cm LP 96cm)<br><br/>XXXXL = 39- 40 (P 107cm LP 98cm)<br><br/>XXXXXL = 41-42 (P 107cm LP 100cm)<br><br/><br><br/>BERAT : 680-750 gram<br><br/><br><br/>Kami menyediakan produk dengan kualitas terbaik, bahan terbaik, serta jahitan yang terbaik,<br><br/>Karna bagi kami kepuasan pelanggan menjadi tujuan utama bagi kami<br><br/><br><br/>FREE GELANG 1PCS DAN AKSESORIS UNTUK TIAP PRODUK (TIDAK BISA REQUEST WARNA, BENTUK DLL)"
379098398,whitestonelapak,White Stone,Juragan,platinum,2ktx5wt,Celana Jeans Pria Jumbo Big Size Besar Slim Fit Pensil Skinny Denim Stretch Celana Panjang Original Premium,Celana Panjang,Baru,4.8,4,999,4,5,0,189000,189000,0,"JEANS SLIM<br><br/><br><br/>MATERIAL : FULL PRE-WASHED DENIM STRECH (SOFT)  = BAHAN NGARET DAN LEMBUT <br><br/><br><br/>JAHITAN : RANTAI DAN OVERDEK<br><br/>SLETING : YKK<br><br/><br><br/>WARNA TIDAK LUNTUR<br><br/><br><br/>SIZE : (Panjang &amp; LingkarPinggang)<br><br/>XXL= 35-36 (P 105cm LP 92cm)<br><br/>XXXL= 37-38 (P 105cm LP 96cm)<br><br/>XXXXL = 39- 40 (P 107cm LP 98cm)<br><br/>XXXXXL = 41-42 (P 107cm LP 100cm)<br><br/><br><br/>BERAT : 630 - 680 gram<br><br/><br/><br><br/>Kami menyediakan produk dengan kualitas terbaik, bahan terbaik, serta jahitan yang terbaik,<br><br/>Karna bagi kami kepuasan pelanggan menjadi tujuan utama bagi kami<br><br/><br/><br><br/>FREE GELANG 1PCS DAN AKSESORIS UNTUK TIAP PRODUK (TIDAK BISA REQUEST WARNA, BENTUK DLL)"
379098398,whitestonelapak,White Stone,Juragan,platinum,2dwc12y,Kemeja Pria Lengan Pendek Grey Abu Polos Slim Fit Baju Hem Cowok Casual,Kemeja,Baru,4.9,37,907,27,95,0,153500,153500,0,Estimasi Size (Lebar x Panjang) :<br><br/>M = 50x70<br><br/>L = 52x72<br><br/>XL = 54x74 (jika tertera size XL pada picture)<br><br/> Mungkin ada sedikit perbedaan ukuran sekitar beberapa cm
379098398,whitestonelapak,White Stone,Juragan,platinum,2dwblzm,Kemeja Pria Lengan Panjang Flanel Premium Baju Hem Formal Kotak Kantor Casual,Kemeja,Baru,4.9,34,994,18,95,0,167500,167500,0,Estimasi Size (Lebar x Panjang) :<br/>M = 50x82<br/>L = 52x84<br/>XL = 54x86 (jika tertera size XL pada picture)<br/> Mungkin ada sedikit perbedaan ukuran sekitar beberapa cm
379098398,whitestonelapak,White Stone,Juragan,platinum,2dwb972,Kemeja Pria Lengan Panjang Katun Stretch Slim Fit Original Baju Hem Hitam Polos Kerja Formal Casual,Kemeja,Baru,4.9,33,911,32,93,0,163500,163500,0,Estimasi Size (Lebar x Panjang) :<br/>M = 50x70<br/>L = 52x72<br/>XL = 54x74 (jika tertera size XL pada picture)<br/> Mungkin ada sedikit perbedaan ukuran sekitar beberapa cm
379098398,whitestonelapak,White Stone,Juragan,platinum,2dwazpj,Kemeja Pria Lengan Panjang Oxford Original Slim Fit Polos Baju Hem Cowok Formal Casual,Kemeja,Baru,4.9,36,912,18,97,0,163500,163500,0,Estimasi Size (Lebar x Panjang) :<br/>M = 50x70<br/>L = 52x72<br/>XL = 54x74 (jika tertera size XL pada picture)<br/> Mungkin ada sedikit perbedaan ukuran sekitar beberapa cm
379098398,whitestonelapak,White Stone,Juragan,platinum,2dwah6v,Kemeja Pria Lengan Panjang Katun Stretch Slim Fit Polos Baju Hem Kerja Formal Casual,Kemeja,Baru,4.9,33,910,8,96,0,163500,163500,0,Estimasi Size (Lebar x Panjang) :<br/>M = 50x70<br/>L = 52x72<br/>XL = 54x74 (jika tertera size XL pada picture)<br/> Mungkin ada sedikit perbedaan ukuran sekitar beberapa cm
379098398,whitestonelapak,White Stone,Juragan,platinum,281wh8r,Kemeja Batik Pria Slim Fit Baju Hem Batik Katun Lengan Panjang Pendek Premium Modern,Kemeja,Baru,5,613,990,385,8424,0,195000,195000,0,"Batik Modern &amp; Millenials <br><br/><br><br/>Bahan katun jepang grade terbaik (daya serap keringat lebih baik dari katun paris)<br><br/><br><br/>sangat halus seperti sutera, sangat nyaman dipakai, adem dipakai, serat kain dan warna sangat awet hingga pemakaian lebih dari 8 tahun<br><br/><br><br/>Size chart<br><br/>M <br><br/>Pundak = 41<br><br/>Lengan = 59<br><br/>Panjang = 67<br><br/>Lingkar dada = 98<br><br/>Lingkar perut = 91<br><br/><br><br/>L <br><br/>Pundak = 43<br><br/>Lengan = 60.5<br><br/>Panjang = 71<br><br/>Lingkar dada = 102<br><br/>Lingkar perut = 95<br><br/><br><br/>XL<br><br/>Pundak = 45<br><br/>Lengan = 62<br><br/>Panjang = 73<br><br/>Lingkar dada = 104<br><br/>Lingkar perut = 99"
379098398,whitestonelapak,White Stone,Juragan,platinum,27v9z5l,Sepatu Sneakers Pria Wanita Original Import Sepatu Kets Casual Santai Olahraga Sport Running Lari,Sneaker Pria,Baru,5,38,1,3,138,0,266000,266000,0,"Sepatu sneakers - sepatu running casual - sepatu sport kets pria dan wanita<br/><br/>Stok : LIMITED STOCK <br/><br/>Yang cepat transfer, yang bisa gaya super dengan sepatu ini.<br/><br/>Gender : unisex ( Pria dan Wanita)<br/>Upper Material : Mesh<br/>Sole Material : Rubber<br/>Suitable Occasion : Leisure, Banquet<br/>Scenes : Indoor &amp; Outdoor, Fashion, Leisure<br/>Style : Casual<br/>Toe Style : Round head<br/>Platform Heigh : 3cm<br/><br/>Size :  (Ukuran Lokal Indonesia)<br/>39 (insole 24,5 cm)<br/>40 (insole 25 cm)<br/>41 (insole 25,5 cm)<br/>42 (insole 26 cm)<br/>43 (insole 26,5 cm)<br/>44 (insole 27 cm)<br/><br/>Insole : Ukuran panjang kaki / bagian sepatu yang terletak di bagian bawah, tepatnya alas yang menjadi injakan kaki<br/><br/>Dengan menggunakan sepatu sneakers olah raga ini lari atau aktivitas olah raga anda akan semakin leluasa dan menyenangkan.<br/><br/>Packaging : sepatu dikemas dengan box 100% baru."
379098398,whitestonelapak,White Stone,Juragan,platinum,27v6bna,Sepatu Sneakers Pria Wanita Sepatu Kets Casual Running Lari Olahraga Sport,Sneaker Pria,Baru,5,584,842,299,3687,0,169000,298000,43,"New Arrival!!!<br><br/><br><br/>BONUS : FREE BOX &amp; KAOS KAKI<br><br/><br><br/>Bahan : Kanvas<br><br/>Sol : Karet<br><br/>Fitur : Sol berbahan karet empuk, lentur &amp; tidak licin.<br><br/>Cocok Digunakan Untuk : Sekolah, Kuliah, Kerja, Traveling.<br><br/>Warna : Hitam Kuning <br><br/><br><br/>Size 39-44<br><br/>Perincian Size <br><br/>39 = 24.5 cm <br><br/>40 = 25 cm <br><br/>41 = 25.5 cm <br><br/>42 = 26 cm <br><br/>43 = 26.5 cm <br><br/>44 = 27 cm"
379098398,whitestonelapak,White Stone,Juragan,platinum,27uxssh,Jaket Hoodie Zipper Polos Pria Wanita Sweater Jumper Resleting Fleece Distro Original Casual,Sweater,Baru,5,512,760,64,3401,0,200000,200000,0,"BAHAN : FLEECE <br><br/><br><br/>Cantumkan warna dicatatan:<br><br/>- Hitam<br><br/>- Maroon<br><br/>- Navy<br><br/>- Abu Muda<br><br/>- Hijau Botol<br><br/>- Coklat<br><br/>- abu tua<br><br/>- Biru <br><br/>- Pink<br><br/>- Merah Cabe<br><br/>- Mocca <br><br/>- Turkish<br><br/>- tosca<br><br/>- kuning<br><br/>- hijau army<br><br/><br><br/>UKURAN : L, XL, XXL <br><br/><br><br/>DETAIL UKURAN : <br><br/>( Lebar x Panjang x Panjang Lengan ) <br><br/>L = 55cm x 65cm x 56cm (Pria/Wanita Tinggi MAX 170cm) <br><br/>XL = 57cm x 67cm x 58cm (Pria/Wanita Tinggi MAX 175cm) <br><br/>XXL = 60cm x 70cm x 60cm (Pria/Wanita Tinggi MAX 180cm) <br><br/><br><br/>OPEN DROPSHIP DAN RESELLER !!!"
379098398,whitestonelapak,White Stone,Juragan,platinum,27usjjf,Jaket Hoodie Zipper Sweater Jumper Original Casual Jaket Rajut Pria Wanita Marron,Sweater,Baru,5,483,1770,30,2345,0,200000,200000,0,"Budayakan membaca deskripsi produk agar tidak terjadi kesalahan dan pesanan sesuai yang diharapkan.<br><br/>TAMPIL KEREN GA HARUS MAHAL, ORDER DISINI AJA GUYS BARANG MURAH TAPI GA MURAHAN<br><br/><br><br/>Material : Fleece<br><br/>Size : L &amp; XL<br><br/><br><br/>Detail ukuran<br><br/>Size L<br><br/>- lingkar dada : 110 cm<br><br/>- panjang : 65 cm<br><br/><br><br/>Size XL<br><br/>- lingkar dada : 114 cm<br><br/>- panjang : 67 cm<br><br/><br><br/>Size XXL<br><br/>- lingkar dada : 118 cm<br><br/>- panjang : 69 cm<br><br/><br><br/>Toleransi : -/+ 1-2 cm<br><br/><br><br/>Produk ini ada beberapa pilihan warna silahkan pilih variasi warna yang tersedia, tingkat kemiripan gambar 95% sama, 5% beda warna karena efek kamera.<br><br/><br><br/>Batas pembayaran sampai jam 16:00 WIB, pembayaran diatas jam itu maka barang di kirim ke esokan harinya.<br><br/><br><br/>Untuk pengiriman dropship silahkan tulis nama dropshipnya dan no hp di kolom dropshipper<br><br/><br><br/>Jika barang yang anda terima dalam keadaan cacat, salah atau kurang segera hubungi admin (tidak diperkenankan masuk ke pusat pengembalian) 1x24 jam kami tangani, 100% kami ganti<br><br/><br><br/>#jaket #jaketwanita #jaketmurah #jaketbandung #jaketgrosir #jaketpria"
379098398,whitestonelapak,White Stone,Juragan,platinum,27umb4e,Jaket Hoodie Zipper Sweater Jumper Original Korea Jaket Rajut Ariel,Sweater,Baru,4.7,43,1,36,158,0,200000,200000,0,"Geser foto untuk detail produk<br><br/><br><br/>(UNISEX)<br><br/><br><br/>MATERIAL : FULL COTTON 100 %<br><br/>JAHITAN : OVERDEK / RANTAI<br><br/>SLETING : YKK<br><br/><br><br/>SIZE : P (panjang dari bahu kebawah) L (lebar) PL (panjang lengan) <br><br/><br><br/>M : P 65cm L 53cm PL 61cm <br><br/>L : P 67cm L 55cm PL 63cm<br><br/>XL : P 69cm L 55cm PL 67cm<br><br/><br><br/>BERAT : 650 - 750 gram<br><br/><br><br/>BARANG DI JAMIN SESUAI DENGAN PHOTO. APABILA BARANG TIDAK SESUAI DENGAN PHOTO MAKA DAPAT DITUKAR DAN ONGKOS KIRIM DITANGGUNG OLEH KAMI<br><br/><br><br/>NOTE :<br><br/>BAHAN COTTON MERUPAKAN JENIS BAHAN YANG BANYAK DIGUNAKAN OLEH BRAND TERNAMA, SELAIN LEMBUT BAHAN INI JUGA MEMILIKI SERAT HANDUK YANG DAPAT MENYERAP KERINGAT<br><br/><br><br/>Kami menyediakan produk dengan kualitas terbaik, bahan terbaik, serta jahitan yang terbaik,<br><br/>Karna bagi kami kepuasan pelanggan menjadi tujuan utama bagi kami<br><br/><br><br/>FREE GELANG ATIKER DAN SELURUH AKSESORIS PADA PRODUK (TIDAK BISA REQUEST WARNA, BENTUK DLL)"
379098398,whitestonelapak,White Stone,Juragan,platinum,27uiwbu,Jaket Hoodie Zipper Sweater Jumper Original Jaket Rajut Ariel Pria Wanita,Sweater,Baru,5,495,1757,63,2357,0,200000,200000,0,"Selamat datang &amp; selamat belanja di toko kami<br><br/>Mohon untuk menyakan ketersediaan stok terlebih dahulu :)<br><br/><br><br/>Detail produk :<br><br/>Bahan/Matterial : fleece <br><br/>Size : L, XL, XXL<br><br/><br><br/><strong>Warna tersedia:</strong><br><br/>1. HITAM<br><br/>2. NAVY<br><br/>3. MAROON<br><br/>4. ABU MUDA<br><br/>5. ABU TUA<br><br/>6. HIJAU BOTOL<br><br/>7. MOCCA<br><br/>8. HIJAU ARMY<br><br/>9. TURKIS<br><br/>10. BABY PINK<br><br/>11. KUNING<br><br/>12. COKLAT<br><br/>13. MERAH<br><br/>14. TOSCA<br><br/>15. BIRU<br><br/>16. PEACH<br><br/>17. UNGU MUDA<br><br/>18. OLIVE<br><br/>19. SALEM<br><br/>20. HIJAU MELON<br><br/><br><br/>Detail ukuran :<br><br/>( Lebar x Panjang x Panjang Lengan )<br><br/>L = 55cm x 65cm x 56cm  (Pria/Wanita Tinggi MAX 170cm)<br><br/>XL = 57cm x 67cm x 58cm (Pria/Wanita Tinggi MAX 175cm)<br><br/>XXL = 60cm x 70cm x 60cm (Pria/Wanita Tinggi MAX 180cm)"
379098398,whitestonelapak,White Stone,Juragan,platinum,24murnp,Jaket Hoodie Zipper Sweater Jumper Pria Wanita Unisex Original Jaket Katun Premium Polos Casual,Sweater,Baru,5,643,2045,268,8673,0,200000,200000,0,"Geser foto untuk detail produk<br><br/><br><br/>(UNISEX)<br><br/><br><br/>MATERIAL : FULL COTTON 100 %<br><br/><br><br/>SIZE : P (panjang dari bahu kebawah) L (lebar) PL (panjang lengan) <br><br/><br><br/>M : P 65cm L 53cm PL 61cm <br><br/>L : P 67cm L 55cm PL 63cm<br><br/>XL : P 69cm L 55cm PL 67cm<br><br/><br><br/>BERAT : 650 - 750 gram<br><br/><br><br/>BARANG DI JAMIN SESUAI DENGAN PHOTO<br><br/><br><br/>NOTE :<br><br/>BAHAN COTTON TAIWAN MERUPAKAN JENIS BAHAN YANG BANYAK DIGUNAKAN OLEH BRAND TERNAMA, SELAIN LEMBUT BAHAN INI JUGA MEMILIKI SERAT HANDUK YANG DAPAT MENYERAP KERINGAT<br><br/><br><br/>WS menyediakan produk dengan kualitas terbaik, bahan terbaik, serta jahitan yang terbaik,<br><br/>Karna bagi kami kepuasan pelanggan menjadi tujuan utama bagi kami<br><br/><br><br/>FREE GELANG ATIKER DAN SELURUH AKSESORIS PADA PRODUK (TIDAK BISA REQUEST WARNA, BENTUK DLL)"
379098398,whitestonelapak,White Stone,Juragan,platinum,24mj12d,Jaket Bomber Pria Wanita Unisex Original Jaket Motor Touring Pilot Anti Air Waterproof Jaket Semi Kulit Polos,Jaket,Baru,5,640,2048,251,8683,0,230000,230000,0,"Jaket Bomber Unisex<br><br/><br><br/>BAHAN : KARLIT (SEMIKULIT) MIX DAKRON<br><br/><br><br/>BERAT : 950 GRAM<br><br/>SLETING ; BESI TWO HEAD<br><br/><br><br/>Cantumkan size diketerangan, jika tidak, kami kirim random<br><br/><br><br/>SIZE : <br><br/>M (P 67cm L 54cm)<br><br/>L (P 70cm L 57cm)<br><br/>XL (P 72cm L 60cm)<br><br/><br><br/>BAHAN BERKELAS DAN SANGAT NYAMAN KETIKA DIGUNAKAN, COCOK BUAT KAMU YANG INGIN TAMPIL GAGAH<br><br/><br><br/>BARANG DIJAMIN SESUAI DENGAN PHOTO<br><br/><br><br/>WS menyediakan produk dengan kualitas terbaik, bahan terbaik, serta jahitan yang terbaik,<br><br/>Karna bagi kami kepuasan pelanggan menjadi tujuan utama bagi kami"
379098398,whitestonelapak,White Stone,Juragan,platinum,24gf0a1,Jaket Parka Pria Wanita Hoodie Hitam Original Jaket Gunung Motor Touring Kent,Jaket,Baru,5,46,1,41,151,0,220000,220000,0,"Jaket Paska (Unisex)<br><br/><br><br/>BAHAN : CANVAS MIX ACRILIK<br><br/><br><br/>SIZE : L FIT XL<br><br/>Kisaran ( P 74cm L 58cm )<br><br/><br><br/>BERAT : 800 GRAM<br><br/><br><br/>BAHAN SANGAT NYAMAN DIGUNAKAN.<br><br/>LEMBUT DAN TIDAK PANAS<br><br/><br><br/>BARANG DIJAMIN SESUAI DENGAN PHOTO <br><br/><br><br/>WS menyediakan produk dengan kualitas terbaik, bahan terbaik, serta jahitan yang terbaik,<br><br/>Karna bagi kami kepuasan pelanggan menjadi tujuan utama bagi kami<br><br/><br><br/>FREE 1 GELANG/PRODUK, TIDAK DAPAT PILIH WARNA DLL."
379098398,whitestonelapak,White Stone,Juragan,platinum,24gcaoa,Jaket Bomber Pria Wanita Unisex Pilot Semi Kulit Jaket Hitam Polos Waterproof Anti Air,Jaket,Baru,4.9,109,99,87,399,0,230000,230000,0,"Jaket Bomber (unisex)<br><br/><br><br/>BAHAN : KARLIT (SEMIKULIT) MIX LAPIS DALAM DORMIL<br><br/><br><br/>BERAT : 950 GRAM<br><br/><br><br/>Cantumkan size diketerangan, jika tidak, kami kirim random<br><br/><br><br/>SIZE <br><br/>M (P 67cm L 54cm)<br><br/>L (P 70cm L 56cm)<br><br/>XL (P 72cm L 58cm)<br><br/><br><br/>BAHAN BERKELAS, LEMBUT DAN SANGAT NYAMAN KETKA DIGUNAKAN, COCOK BUAT KAMU YANG INGIN TAMPIL GAGAH<br><br/><br><br/>BARANG DIJAMIN SESUAI DENGAN PHOTO<br><br/><br><br/>WS menyediakan produk dengan kualitas terbaik, bahan terbaik, serta jahitan yang terbaik,<br><br/>Karna bagi kami kepuasan pelanggan menjadi tujuan utama bagi kami<br><br/><br><br/>FREE GELANG, GANTUNGAN SLETING DAN SELURUH AKSESORIS 1PCS PADA PRODUK (TIDAK BISA REQUEST WARNA, BENTUK DLL)"
